Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
44,6,-13,-20,1,1,1
45,1,0,0,3,1,0
45,2,-10,-10,1,1,1
46,1,0,0,0,1,0
46,2,-10,-10,3,1,1
47,1,0,0,4,1,0
47,2,0,0,5,1,0
47,3,0,0,5,1,0
47,4,0,0,5,1,0
47,5,-3,-3,2,1,0
47,6,0,-3,3,1,0
47,7,-13,-16,2,1,1
48,1,0,0,5,1,0
48,2,0,0,1,1,0
48,3,0,0,4,1,0
48,4,-1,-1,3,1,0
48,5,0,-1,2,1,0
48,6,0,-1,0,1,0
48,7,0,-1,1,1,0
48,8,0,-1,4,1,0
48,9,0,-1,0,1,0
48,10,0,-1,1,1,0
48,11,-1,-2,3,1,0
48,12,0,-2,1,1,0
48,13,0,-2,4,1,0
48,14,0,-2,3,1,0
48,15,0,-2,3,1,0
48,16,50,48,5,1,0
48,17,-10,38,1,1,1
49,1,-3,-3,2,1,0
49,2,0,-3,2,1,0
49,3,0,-3,0,1,0
49,4,0,-3,4,1,0
49,5,0,-3,4,1,0
49,6,0,-3,4,1,0
49,7,0,-3,3,1,0
49,8,0,-3,5,1,0
49,9,0,-3,3,1,0
49,10,0,-3,2,1,0
49,11,0,-3,2,1,0
49,12,0,-3,5,1,0
49,13,-10,-13,0,1,1
50,1,0,0,3,1,0
50,2,0,0,4,1,0
50,3,0,0,5,1,0
50,4,0,0,4,1,0
50,5,0,0,4,1,0
50,6,0,0,0,1,0
50,7,-3,-3,2,1,0
50,8,0,-3,1,1,0
50,9,0,-3,5,1,0
50,10,0,-3,4,1,0
50,11,0,-3,1,1,0
50,12,0,-3,1,1,0
50,13,0,-3,5,1,0
50,14,0,-3,0,1,0
50,15,0,-3,4,1,0
50,16,0,-3,4,1,0
50,17,0,-3,4,1,0
50,18,0,-3,2,1,0
50,19,-1,-4,2,1,0
50,20,0,-4,2,1,0
50,21,-1,-5,3,1,0
50,22,0,-5,0,1,0
50,23,0,-5,0,1,0
50,24,0,-5,1,1,0
50,25,-1,-6,1,1,0
50,26,0,-6,2,1,0
50,27,-11,-17,1,1,1
51,1,-1,-1,3,1,0
51,2,-3,-4,0,1,0
51,3,-3,-7,3,1,0
51,4,-10,-17,3,1,1
52,1,0,0,0,1,0
52,2,0,0,2,1,0
52,3,0,0,4,1,0
52,4,-10,-10,0,1,1
53,1,-1,-1,5,1,0
53,2,-1,-2,2,1,0
53,3,-1,-3,3,1,0
53,4,0,-3,3,1,0
53,5,0,-3,1,1,0
53,6,0,-3,0,1,0
53,7,0,-3,1,1,0
53,8,0,-3,2,1,0
53,9,-10,-13,1,1,1
54,1,0,0,5,1,0
54,2,0,0,4,1,0
54,3,0,0,0,1,0
54,4,0,0,4,1,0
54,5,0,0,1,1,0
54,6,0,0,0,1,0
54,7,-1,-1,0,1,0
54,8,-1,-2,5,1,0
54,9,-1,-3,5,1,0
54,10,-10,-13,3,1,1
55,1,0,0,1,1,0
55,2,0,0,2,1,0
55,3,0,0,2,1,0
55,4,0,0,3,1,0
55,5,0,0,5,1,0
55,6,0,0,3,1,0
55,7,0,0,1,1,0
55,8,-1,-1,3,1,0
55,9,-1,-2,4,1,0
55,10,-3,-5,1,1,0
55,11,0,-5,2,1,0
55,12,-3,-8,3,1,0
55,13,-3,-11,4,1,0
55,14,-3,-14,4,1,0
55,15,-1,-15,0,1,0
55,16,-1,-16,4,1,0
55,17,-3,-19,3,1,0
55,18,0,-19,0,1,0
55,19,0,-19,0,1,0
55,20,-13,-32,0,1,1
56,1,0,0,2,1,0
56,2,0,0,3,1,0
56,3,-1,-1,0,1,0
56,4,0,-1,0,1,0
56,5,0,-1,2,1,0
56,6,0,-1,3,1,0
56,7,0,-1,0,1,0
56,8,0,-1,4,1,0
56,9,0,-1,2,1,0
56,10,50,49,5,1,0
56,11,50,99,5,1,0
56,12,0,99,0,1,0
56,13,0,99,1,1,0
56,14,0,99,4,1,0
56,15,0,99,4,1,0
56,16,0,99,3,1,0
56,17,0,99,0,1,0
56,18,0,99,3,1,0
56,19,0,99,0,1,0
56,20,0,99,0,1,0
56,21,0,99,4,1,0
56,22,0,99,2,1,0
56,23,0,99,0,1,0
56,24,0,99,3,1,0
56,25,0,99,3,1,0
56,26,0,99,2,1,0
56,27,0,99,0,1,0
56,28,-1,98,2,1,0
56,29,0,98,3,1,0
56,30,0,98,4,1,0
56,31,-1,97,2,1,0
56,32,-1,96,4,1,0
56,33,-1,95,5,1,0
56,34,0,95,1,1,0
56,35,-10,85,2,1,1
57,1,0,0,3,1,0
57,2,0,0,0,1,0
57,3,0,0,4,1,0
57,4,0,0,5,1,0
57,5,0,0,5,1,0
57,6,0,0,5,1,0
57,7,0,0,4,1,0
57,8,0,0,2,1,0
57,9,0,0,5,1,0
57,10,0,0,5,1,0
57,11,0,0,1,1,0
57,12,0,0,3,1,0
57,13,0,0,0,1,0
57,14,0,0,2,1,0
57,15,0,0,2,1,0
57,16,-13,-13,2,1,1
58,1,0,0,1,1,0
58,2,0,0,4,1,0
58,3,0,0,4,1,0
58,4,0,0,2,1,0
58,5,0,0,5,1,0
58,6,0,0,3,1,0
58,7,0,0,2,1,0
58,8,0,0,0,1,0
58,9,0,0,4,1,0
58,10,0,0,3,1,0
58,11,0,0,4,1,0
58,12,0,0,1,1,0
58,13,-1,-1,3,1,0
58,14,0,-1,2,1,0
58,15,0,-1,0,1,0
58,16,0,-1,2,1,0
58,17,0,-1,1,1,0
58,18,0,-1,1,1,0
58,19,0,-1,4,1,0
58,20,-1,-2,2,1,0
58,21,0,-2,1,1,0
58,22,-3,-5,1,1,0
58,23,-1,-6,1,1,0
58,24,-10,-16,3,1,1
59,1,-3,-3,5,1,0
59,2,-3,-6,3,1,0
59,3,-3,-9,5,1,0
59,4,-13,-22,5,1,1
60,1,-1,-1,3,1,0
60,2,0,-1,0,1,0
60,3,-1,-2,2,1,0
60,4,-1,-3,4,1,0
60,5,0,-3,1,1,0
60,6,0,-3,5,1,0
60,7,-3,-6,1,1,0
60,8,-11,-17,2,1,1
61,1,0,0,3,1,0
61,2,0,0,2,1,0
61,3,-3,-3,2,1,0
61,4,0,-3,1,1,0
61,5,0,-3,3,1,0
61,6,-10,-13,1,1,1
62,1,0,0,1,1,0
62,2,0,0,5,1,0
62,3,-1,-1,2,1,0
62,4,0,-1,3,1,0
62,5,0,-1,5,1,0
62,6,-11,-12,0,1,1
63,1,0,0,5,1,0
63,2,0,0,3,1,0
63,3,0,0,4,1,0
63,4,0,0,0,1,0
63,5,-1,-1,3,1,0
63,6,-1,-2,5,1,0
63,7,-1,-3,5,1,0
63,8,0,-3,0,1,0
63,9,0,-3,5,1,0
63,10,-11,-14,1,1,1
64,1,0,0,1,1,0
64,2,-3,-3,0,1,0
64,3,-3,-6,2,1,0
64,4,-3,-9,2,1,0
64,5,0,-9,2,1,0
64,6,0,-9,4,1,0
64,7,0,-9,4,1,0
64,8,0,-9,0,1,0
64,9,0,-9,4,1,0
64,10,0,-9,5,1,0
64,11,-3,-12,3,1,0
64,12,0,-12,2,1,0
64,13,0,-12,1,1,0
64,14,0,-12,0,1,0
64,15,0,-12,4,1,0
64,16,0,-12,0,1,0
64,17,0,-12,1,1,0
64,18,0,-12,4,1,0
64,19,0,-12,1,1,0
64,20,50,38,5,1,0
64,21,-3,35,3,1,0
64,22,-3,32,5,1,0
64,23,0,32,1,1,0
64,24,-13,19,0,1,1
65,1,0,0,0,1,0
65,2,-1,-1,0,1,0
65,3,0,-1,2,1,0
65,4,-1,-2,1,1,0
65,5,0,-2,2,1,0
65,6,0,-2,4,1,0
65,7,0,-2,5,1,0
65,8,0,-2,5,1,0
65,9,0,-2,4,1,0
65,10,-1,-3,1,1,0
65,11,0,-3,2,1,0
65,12,0,-3,4,1,0
65,13,0,-3,4,1,0
65,14,-1,-4,3,1,0
65,15,0,-4,0,1,0
65,16,0,-4,0,1,0
65,17,0,-4,1,1,0
65,18,0,-4,5,1,0
65,19,0,-4,2,1,0
65,20,0,-4,4,1,0
65,21,0,-4,0,1,0
65,22,0,-4,5,1,0
65,23,0,-4,4,1,0
65,24,-10,-14,2,1,1
66,1,0,0,5,1,0
66,2,0,0,5,1,0
66,3,0,0,3,1,0
66,4,0,0,2,1,0
66,5,0,0,2,1,0
66,6,0,0,1,1,0
66,7,0,0,0,1,0
66,8,0,0,1,1,0
66,9,0,0,3,1,0
66,10,0,0,0,1,0
66,11,0,0,5,1,0
66,12,0,0,0,1,0
66,13,0,0,2,1,0
66,14,-10,-10,2,1,1
67,1,-1,-1,4,1,0
67,2,0,-1,2,1,0
67,3,50,49,5,1,0
67,4,-1,48,0,1,0
67,5,0,48,2,1,0
67,6,50,98,5,1,0
67,7,-11,87,3,1,1
68,1,-3,-3,1,1,0
68,2,0,-3,1,1,0
68,3,-3,-6,0,1,0
68,4,-3,-9,2,1,0
68,5,-3,-12,5,1,0
68,6,-10,-22,2,1,1
69,1,-1,-1,3,1,0
69,2,0,-1,2,1,0
69,3,-3,-4,0,1,0
69,4,-3,-7,5,1,0
69,5,-3,-10,5,1,0
69,6,-3,-13,4,1,0
69,7,0,-13,3,1,0
69,8,0,-13,0,1,0
69,9,0,-13,3,1,0
69,10,0,-13,5,1,0
69,11,0,-13,1,1,0
69,12,-10,-23,3,1,1
70,1,0,0,0,1,0
70,2,0,0,5,1,0
70,3,0,0,1,1,0
70,4,0,0,3,1,0
70,5,0,0,3,1,0
70,6,0,0,5,1,0
70,7,-1,-1,1,1,0
70,8,0,-1,0,1,0
70,9,0,-1,2,1,0
70,10,-10,-11,0,1,1
71,1,-3,-3,2,1,0
71,2,-3,-6,4,1,0
71,3,0,-6,1,1,0
71,4,-3,-9,3,1,0
71,5,-3,-12,5,1,0
71,6,0,-12,3,1,0
71,7,0,-12,4,1,0
71,8,0,-12,3,1,0
71,9,0,-12,2,1,0
71,10,0,-12,5,1,0
71,11,0,-12,0,1,0
71,12,0,-12,2,1,0
71,13,0,-12,0,1,0
71,14,0,-12,5,1,0
71,15,-13,-25,0,1,1
72,1,0,0,4,1,0
72,2,-10,-10,1,1,1
73,1,0,0,3,1,0
73,2,0,0,0,1,0
73,3,0,0,3,1,0
73,4,0,0,4,1,0
73,5,0,0,3,1,0
73,6,0,0,5,1,0
73,7,0,0,3,1,0
73,8,0,0,4,1,0
73,9,-3,-3,0,1,0
73,10,-3,-6,3,1,0
73,11,-3,-9,4,1,0
73,12,0,-9,0,1,0
73,13,0,-9,4,1,0
73,14,0,-9,4,1,0
73,15,-3,-12,1,1,0
73,16,0,-12,1,1,0
73,17,0,-12,5,1,0
73,18,0,-12,3,1,0
73,19,0,-12,4,1,0
73,20,0,-12,4,1,0
73,21,0,-12,2,1,0
73,22,0,-12,1,1,0
73,23,0,-12,4,1,0
73,24,-1,-13,3,1,0
73,25,0,-13,2,1,0
73,26,0,-13,2,1,0
73,27,0,-13,5,1,0
73,28,0,-13,3,1,0
73,29,0,-13,0,1,0
73,30,0,-13,1,1,0
73,31,-1,-14,3,1,0
73,32,0,-14,0,1,0
73,33,-3,-17,0,1,0
73,34,0,-17,1,1,0
73,35,-13,-30,0,1,1
74,1,50,50,5,1,0
74,2,-10,40,2,1,1
75,1,-2,-2,5,1,0
75,2,-1,-3,2,1,0
75,3,-1,-4,5,1,0
75,4,-3,-7,1,1,0
75,5,-11,-18,1,1,1
76,1,0,0,5,1,0
76,2,-1,-1,1,1,0
76,3,0,-1,0,1,0
76,4,-10,-11,3,1,1
77,1,-10,-10,2,1,1
78,1,0,0,2,1,0
78,2,0,0,4,1,0
78,3,0,0,3,1,0
78,4,0,0,4,1,0
78,5,-3,-3,3,1,0
78,6,0,-3,3,1,0
78,7,0,-3,5,1,0
78,8,0,-3,5,1,0
78,9,0,-3,4,1,0
78,10,-3,-6,1,1,0
78,11,0,-6,1,1,0
78,12,-3,-9,2,1,0
78,13,0,-9,0,1,0
78,14,0,-9,2,1,0
78,15,0,-9,1,1,0
78,16,0,-9,4,1,0
78,17,0,-9,0,1,0
78,18,0,-9,4,1,0
78,19,-1,-10,2,1,0
78,20,0,-10,1,1,0
78,21,-3,-13,1,1,0
78,22,0,-13,3,1,0
78,23,-1,-14,1,1,0
78,24,-11,-25,5,1,1
79,1,-3,-3,5,1,0
79,2,-3,-6,5,1,0
79,3,-3,-9,5,1,0
79,4,0,-9,1,1,0
79,5,0,-9,5,1,0
79,6,0,-9,1,1,0
79,7,-10,-19,5,1,1
80,1,0,0,2,1,0
80,2,-1,-1,0,1,0
80,3,-1,-2,4,1,0
80,4,-1,-3,5,1,0
80,5,-1,-4,4,1,0
80,6,0,-4,2,1,0
80,7,-1,-5,3,1,0
80,8,0,-5,3,1,0
80,9,0,-5,1,1,0
80,10,0,-5,5,1,0
80,11,0,-5,2,1,0
80,12,0,-5,2,1,0
80,13,0,-5,3,1,0
80,14,0,-5,4,1,0
80,15,0,-5,5,1,0
80,16,-10,-15,1,1,1
81,1,0,0,3,1,0
81,2,0,0,4,1,0
81,3,-1,-1,3,1,0
81,4,0,-1,3,1,0
81,5,0,-1,1,1,0
81,6,-10,-11,3,1,1
82,1,-1,-1,1,1,0
82,2,-1,-2,2,1,0
82,3,-1,-3,1,1,0
82,4,-10,-13,1,1,1
83,1,-3,-3,2,1,0
