Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,-1,-1,2,1,0
1,2,0,-1,3,1,0
1,3,0,-1,0,1,0
1,4,-1,-2,0,1,0
1,5,-1,-3,5,1,0
1,6,0,-3,2,1,0
1,7,0,-3,2,1,0
1,8,0,-3,4,1,0
1,9,0,-3,2,1,0
1,10,0,-3,5,1,0
1,11,0,-3,1,1,0
1,12,0,-3,3,1,0
1,13,-10,-13,5,1,1
2,1,-3,-3,4,1,0
2,2,-3,-6,2,1,0
2,3,-3,-9,5,1,0
2,4,-1,-10,0,1,0
2,5,-11,-21,2,1,1
3,1,0,0,2,1,0
3,2,0,0,3,1,0
3,3,0,0,4,1,0
3,4,0,0,2,1,0
3,5,-3,-3,0,1,0
3,6,-3,-6,5,1,0
3,7,0,-6,0,1,0
3,8,0,-6,5,1,0
3,9,0,-6,3,1,0
3,10,0,-6,5,1,0
3,11,-10,-16,2,1,1
4,1,-3,-3,0,1,0
4,2,-3,-6,5,1,0
4,3,-3,-9,1,1,0
4,4,0,-9,3,1,0
4,5,-10,-19,3,1,1
5,1,-10,-10,3,1,1
6,1,-1,-1,1,1,0
6,2,-10,-11,3,1,1
7,1,-10,-10,2,1,1
8,1,0,0,1,1,0
8,2,0,0,0,1,0
8,3,0,0,1,1,0
8,4,50,50,5,1,0
8,5,0,50,2,1,0
8,6,0,50,1,1,0
8,7,0,50,4,1,0
8,8,0,50,5,1,0
8,9,0,50,3,1,0
8,10,0,50,5,1,0
8,11,0,50,3,1,0
8,12,-10,40,3,1,1
9,1,-10,-10,3,1,1
10,1,-1,-1,0,1,0
10,2,0,-1,1,1,0
10,3,0,-1,1,1,0
10,4,0,-1,2,1,0
10,5,0,-1,2,1,0
10,6,-10,-11,2,1,1
11,1,0,0,3,1,0
11,2,0,0,4,1,0
11,3,-1,-1,1,1,0
11,4,0,-1,0,1,0
11,5,0,-1,2,1,0
11,6,0,-1,1,1,0
11,7,0,-1,1,1,0
11,8,-3,-4,1,1,0
11,9,-3,-7,4,1,0
11,10,0,-7,0,1,0
11,11,0,-7,4,1,0
11,12,0,-7,3,1,0
11,13,0,-7,4,1,0
11,14,0,-7,1,1,0
11,15,50,43,5,1,0
11,16,-3,40,1,1,0
11,17,-3,37,4,1,0
11,18,-3,34,3,1,0
11,19,0,34,1,1,0
11,20,0,34,5,1,0
11,21,0,34,3,1,0
11,22,0,34,3,1,0
11,23,0,34,5,1,0
11,24,0,34,4,1,0
11,25,0,34,2,1,0
11,26,0,34,3,1,0
11,27,-11,23,0,1,1
12,1,-3,-3,5,1,0
12,2,-3,-6,0,1,0
12,3,0,-6,3,1,0
12,4,0,-6,4,1,0
12,5,0,-6,4,1,0
12,6,-3,-9,2,1,0
12,7,-13,-22,1,1,1
13,1,-1,-1,1,1,0
13,2,-1,-2,4,1,0
13,3,-3,-5,2,1,0
13,4,0,-5,2,1,0
13,5,0,-5,1,1,0
13,6,0,-5,3,1,0
13,7,0,-5,3,1,0
13,8,0,-5,1,1,0
13,9,0,-5,3,1,0
13,10,-3,-8,3,1,0
13,11,-3,-11,3,1,0
13,12,-3,-14,5,1,0
13,13,-13,-27,5,1,1
14,1,0,0,4,1,0
14,2,0,0,5,1,0
14,3,0,0,5,1,0
14,4,0,0,5,1,0
14,5,0,0,0,1,0
14,6,0,0,1,1,0
14,7,0,0,2,1,0
14,8,-3,-3,0,1,0
14,9,0,-3,3,1,0
14,10,0,-3,4,1,0
14,11,0,-3,3,1,0
14,12,-1,-4,0,1,0
14,13,-1,-5,4,1,0
14,14,0,-5,1,1,0
14,15,0,-5,3,1,0
14,16,-11,-16,1,1,1
15,1,0,0,2,1,0
15,2,0,0,4,1,0
15,3,0,0,0,1,0
15,4,0,0,4,1,0
15,5,-10,-10,2,1,1
16,1,-1,-1,1,1,0
16,2,-1,-2,4,1,0
16,3,0,-2,3,1,0
16,4,0,-2,5,1,0
16,5,0,-2,5,1,0
16,6,0,-2,3,1,0
16,7,0,-2,4,1,0
16,8,0,-2,4,1,0
16,9,0,-2,2,1,0
16,10,-3,-5,0,1,0
16,11,0,-5,3,1,0
16,12,-3,-8,0,1,0
16,13,-3,-11,3,1,0
16,14,-3,-14,5,1,0
16,15,0,-14,3,1,0
16,16,0,-14,4,1,0
16,17,0,-14,1,1,0
16,18,0,-14,5,1,0
16,19,-10,-24,5,1,1
17,1,0,0,4,1,0
17,2,0,0,4,1,0
17,3,0,0,2,1,0
17,4,0,0,3,1,0
17,5,0,0,1,1,0
17,6,0,0,5,1,0
17,7,0,0,5,1,0
17,8,-3,-3,2,1,0
17,9,0,-3,0,1,0
17,10,0,-3,4,1,0
17,11,-3,-6,0,1,0
17,12,-11,-17,0,1,1
18,1,0,0,0,1,0
18,2,0,0,5,1,0
18,3,0,0,0,1,0
18,4,-10,-10,0,1,1
19,1,-3,-3,1,1,0
19,2,-3,-6,4,1,0
19,3,-3,-9,5,1,0
19,4,-3,-12,1,1,0
19,5,-3,-15,5,1,0
19,6,-13,-28,0,1,1
20,1,0,0,0,1,0
20,2,-1,-1,1,1,0
20,3,0,-1,3,1,0
20,4,0,-1,0,1,0
20,5,0,-1,5,1,0
20,6,0,-1,3,1,0
20,7,-1,-2,1,1,0
20,8,0,-2,1,1,0
20,9,-10,-12,5,1,1
21,1,-3,-3,4,1,0
21,2,0,-3,2,1,0
21,3,0,-3,0,1,0
21,4,0,-3,3,1,0
21,5,0,-3,2,1,0
21,6,0,-3,3,1,0
21,7,0,-3,2,1,0
21,8,0,-3,5,1,0
21,9,0,-3,1,1,0
21,10,-3,-6,3,1,0
21,11,-3,-9,4,1,0
21,12,0,-9,3,1,0
21,13,-3,-12,0,1,0
21,14,0,-12,0,1,0
21,15,0,-12,3,1,0
21,16,0,-12,2,1,0
21,17,-10,-22,5,1,1
22,1,-3,-3,4,1,0
22,2,-3,-6,5,1,0
22,3,0,-6,1,1,0
22,4,0,-6,4,1,0
22,5,0,-6,5,1,0
22,6,0,-6,5,1,0
22,7,0,-6,4,1,0
22,8,0,-6,4,1,0
22,9,-3,-9,0,1,0
22,10,0,-9,1,1,0
22,11,0,-9,4,1,0
22,12,0,-9,2,1,0
22,13,0,-9,4,1,0
22,14,0,-9,4,1,0
22,15,50,41,5,1,0
22,16,0,41,4,1,0
22,17,0,41,4,1,0
22,18,-10,31,2,1,1
23,1,0,0,2,1,0
23,2,-1,-1,1,1,0
23,3,-3,-4,3,1,0
23,4,-3,-7,3,1,0
23,5,-11,-18,1,1,1
24,1,0,0,5,1,0
24,2,0,0,5,1,0
24,3,0,0,3,1,0
24,4,-10,-10,3,1,1
25,1,0,0,3,1,0
25,2,0,0,1,1,0
25,3,0,0,5,1,0
25,4,-1,-1,2,1,0
25,5,-1,-2,5,1,0
25,6,-1,-3,5,1,0
25,7,-10,-13,3,1,1
26,1,0,0,5,1,0
26,2,0,0,3,1,0
26,3,-1,-1,0,1,0
26,4,0,-1,2,1,0
26,5,0,-1,1,1,0
26,6,0,-1,4,1,0
26,7,0,-1,2,1,0
26,8,0,-1,4,1,0
26,9,0,-1,3,1,0
26,10,0,-1,0,1,0
26,11,0,-1,5,1,0
26,12,0,-1,1,1,0
26,13,0,-1,0,1,0
26,14,0,-1,2,1,0
26,15,0,-1,1,1,0
26,16,0,-1,1,1,0
26,17,0,-1,1,1,0
26,18,0,-1,5,1,0
26,19,-1,-2,2,1,0
26,20,-1,-3,4,1,0
26,21,0,-3,2,1,0
26,22,50,47,5,1,0
